"YEAR","TIPO_NIVEL","DEP_NAC","CIU_NAC","SEDE_NOMBRE_MAT","n","coddepto","codmpio","codsede"
2017,"Postgrado","ANTIOQUIA","ANGELOPOLIS","SEDE MEDELLIN  ",2,"05",414,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","ANORI","SEDE MEDELLIN  ",1,"05",242,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","APARTADO","SEDE BOGOTA  ",1,"05",202,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","APARTADO","SEDE MEDELLIN  ",1,"05",202,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","ARGELIA","SEDE MEDELLIN  ",1,"05",505,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","ARMENIA","SEDE MEDELLIN  ",1,"05",405,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","BARBOSA","SEDE MEDELLIN  ",1,"05",352,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","BELLO","SEDE BOGOTA  ",1,"05",369,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","BELLO","SEDE MEDELLIN  ",18,"05",369,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","BELMIRA","SEDE MEDELLIN  ",1,"05",306,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","BRICEÑO","SEDE MEDELLIN  ",2,"05",260,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","BURITICA","SEDE MEDELLIN  ",1,"05",282,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CALDAS","SEDE BOGOTA  ",1,"05",430,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","CALDAS","SEDE MEDELLIN  ",11,"05",430,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CAMPAMENTO","SEDE MEDELLIN  ",2,"05",263,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CARACOLI","SEDE MEDELLIN  ",1,"05",364,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CAROLINA","SEDE MEDELLIN  ",1,"05",300,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CAUCASIA","SEDE MEDELLIN  ",4,"05",203,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CHIGORODO","SEDE MEDELLIN  ",3,"05",219,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CISNEROS","SEDE MEDELLIN  ",1,"05",338,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","CIUDAD BOLIVAR","SEDE MEDELLIN  ",1,"05",471,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","COCORNA","SEDE MEDELLIN  ",3,"05",435,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","COPACABANA","SEDE MEDELLIN  ",4,"05",368,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","DABEIBA","SEDE MEDELLIN  ",1,"05",262,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","DONMATIAS","SEDE MEDELLIN  ",2,"05",341,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","EBEJICO","SEDE MEDELLIN  ",1,"05",370,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","EL BAGRE","SEDE MANIZALES  ",1,"05",195,"s_manizales  "
2017,"Postgrado","ANTIOQUIA","EL BAGRE","SEDE MEDELLIN  ",2,"05",195,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","EL CARMEN DE VIBORAL","SEDE BOGOTA  ",1,"05",427,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","EL CARMEN DE VIBORAL","SEDE MEDELLIN  ",2,"05",427,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","EL SANTUARIO","SEDE MEDELLIN  ",1,"05",422,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","ENTRERRIOS","SEDE MEDELLIN  ",1,"05",324,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","ENVIGADO","SEDE BOGOTA  ",1,"05",412,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","ENVIGADO","SEDE MEDELLIN  ",5,"05",412,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","FREDONIA","SEDE MEDELLIN  ",2,"05",463,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","FRONTINO","SEDE BOGOTA  ",1,"05",288,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","FRONTINO","SEDE MEDELLIN  ",1,"05",288,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","GIRALDO","SEDE MEDELLIN  ",1,"05",317,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","GIRARDOTA","SEDE MEDELLIN  ",2,"05",366,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","GOMEZ PLATA","SEDE MEDELLIN  ",1,"05",290,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","GRANADA","SEDE MEDELLIN  ",3,"05",408,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","GUARNE","SEDE MEDELLIN  ",1,"05",391,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","GUATAPE","SEDE MEDELLIN  ",1,"05",395,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","ITAGUI","SEDE BOGOTA  ",2,"05",411,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","ITAGUI","SEDE MEDELLIN  ",30,"05",411,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","ITUANGO","SEDE MEDELLIN  ",3,"05",244,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","JERICO","SEDE MEDELLIN  ",3,"05",479,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","LA CEJA","SEDE MEDELLIN  ",8,"05",442,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","LIBORINA","SEDE MEDELLIN  ",1,"05",305,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","MARINILLA","SEDE BOGOTA  ",1,"05",404,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","MARINILLA","SEDE MEDELLIN  ",1,"05",404,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE AMAZONIA  ",1,"05",378,"s_amazonia  "
2017,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE BOGOTA  ",34,"05",378,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE MANIZALES  ",11,"05",378,"s_manizales  "
2017,"Postgrado","ANTIOQUIA","MEDELLIN","SEDE MEDELLIN  ",410,"05",378,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","MURINDO","SEDE MEDELLIN  ",1,"05",277,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","NECOCLI","SEDE MEDELLIN  ",1,"05",161,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","PEÑOL","SEDE MEDELLIN  ",2,"05",386,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","PUEBLORRICO","SEDE MEDELLIN  ",1,"05",478,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","PUERTO BERRIO","SEDE MEDELLIN  ",4,"05",314,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","RIONEGRO","SEDE MEDELLIN  ",15,"05",406,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SABANETA","SEDE MEDELLIN  ",1,"05",421,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SAN CARLOS","SEDE MEDELLIN  ",3,"05",390,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SAN FRANCISCO","SEDE MEDELLIN  ",1,"05",465,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SAN JUAN DE URABA","SEDE MEDELLIN  ",1,"05",156,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SAN RAFAEL","SEDE MEDELLIN  ",1,"05",375,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SAN VICENTE FERRER","SEDE MEDELLIN  ",1,"05",379,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SANTA ROSA DE OSOS","SEDE MEDELLIN  ",1,"05",295,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SEGOVIA","SEDE MEDELLIN  ",3,"05",236,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SONSON","SEDE MANIZALES  ",1,"05",474,"s_manizales  "
2017,"Postgrado","ANTIOQUIA","SONSON","SEDE MEDELLIN  ",1,"05",474,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","SOPETRAN","SEDE MEDELLIN  ",2,"05",334,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","TAMESIS","SEDE MEDELLIN  ",2,"05",494,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","TARAZA","SEDE MEDELLIN  ",2,"05",220,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","TURBO","SEDE MEDELLIN  ",5,"05",178,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","URRAO","SEDE MEDELLIN  ",3,"05",336,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","VALPARAISO","SEDE MEDELLIN  ",1,"05",509,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","VENECIA","SEDE MEDELLIN  ",1,"05",452,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","YARUMAL","SEDE BOGOTA  ",1,"05",256,"s_bogota  "
2017,"Postgrado","ANTIOQUIA","YARUMAL","SEDE MEDELLIN  ",5,"05",256,"s_medellin  "
2017,"Postgrado","ANTIOQUIA","YOLOMBO","SEDE MEDELLIN  ",2,"05",301,"s_medellin  "
2017,"Postgrado","ARAUCA","ARAUCA","SEDE BOGOTA  ",1,"81",269,"s_bogota  "
2017,"Postgrado","ARAUCA","ARAUCA","SEDE MEDELLIN  ",6,"81",269,"s_medellin  "
2017,"Postgrado","ARAUCA","ARAUQUITA","SEDE MEDELLIN  ",3,"81",273,"s_medellin  "
2017,"Postgrado","ARAUCA","SARAVENA","SEDE BOGOTA  ",3,"81",272,"s_bogota  "
2017,"Postgrado","ARAUCA","SARAVENA","SEDE MEDELLIN  ",1,"81",272,"s_medellin  "
2017,"Postgrado","ARAUCA","TAME","SEDE MEDELLIN  ",3,"81",322,"s_medellin  "
2017,"Postgrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","PROVIDENCIA","SEDE MANIZALES  ",1,"88",1120,"s_manizales  "
2017,"Postgrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE BOGOTA  ",2,"88",1118,"s_bogota  "
2017,"Postgrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE MANIZALES  ",42,"88",1118,"s_manizales  "
2017,"Postgrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE MEDELLIN  ",1,"88",1118,"s_medellin  "
2017,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE BOGOTA  ",29,"08",10,"s_bogota  "
2017,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE CARIBE  ",1,"08",10,"s_caribe  "
2017,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE MANIZALES  ",2,"08",10,"s_manizales  "
2017,"Postgrado","ATLANTICO","BARRANQUILLA","SEDE MEDELLIN  ",9,"08",10,"s_medellin  "
2017,"Postgrado","ATLANTICO","LURUACO","SEDE MANIZALES  ",1,"08",36,"s_manizales  "
2017,"Postgrado","ATLANTICO","SOLEDAD","SEDE MEDELLIN  ",1,"08",19,"s_medellin  "
2017,"Postgrado","ATLANTICO","TUBARA","SEDE BOGOTA  ",1,"08",17,"s_bogota  "
2017,"Postgrado","BOGOTA D.C","BOGOTA D.C.","SEDE BOGOTA  ",1228,"11",723,"s_bogota  "
2017,"Postgrado","BOGOTA D.C","BOGOTA D.C.","SEDE CARIBE  ",4,"11",723,"s_caribe  "
2017,"Postgrado","BOGOTA D.C","BOGOTA D.C.","SEDE MANIZALES  ",26,"11",723,"s_manizales  "
2017,"Postgrado","BOGOTA D.C","BOGOTA D.C.","SEDE MEDELLIN  ",43,"11",723,"s_medellin  "
2017,"Postgrado","BOGOTA D.C","BOGOTA D.C.","SEDE PALMIRA  ",4,"11",723,"s_palmira  "
2017,"Postgrado","BOLIVAR","ACHI","SEDE MEDELLIN  ",1,"13",157,"s_medellin  "
2017,"Postgrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE BOGOTA  ",18,"13",37,"s_bogota  "
2017,"Postgrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE CARIBE  ",1,"13",37,"s_caribe  "
2017,"Postgrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE MANIZALES  ",3,"13",37,"s_manizales  "
2017,"Postgrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE MEDELLIN  ",12,"13",37,"s_medellin  "
2017,"Postgrado","BOLIVAR","EL CARMEN DE BOLIVAR","SEDE BOGOTA  ",1,"13",81,"s_bogota  "
2017,"Postgrado","BOLIVAR","EL CARMEN DE BOLIVAR","SEDE MEDELLIN  ",1,"13",81,"s_medellin  "
2017,"Postgrado","BOLIVAR","MAGANGUE","SEDE BOGOTA  ",1,"13",100,"s_bogota  "
2017,"Postgrado","BOLIVAR","MAGANGUE","SEDE MANIZALES  ",1,"13",100,"s_manizales  "
2017,"Postgrado","BOLIVAR","MAGANGUE","SEDE MEDELLIN  ",1,"13",100,"s_medellin  "
2017,"Postgrado","BOLIVAR","MARIA LA BAJA","SEDE BOGOTA  ",1,"13",74,"s_bogota  "
2017,"Postgrado","BOLIVAR","MOMPOS","SEDE BOGOTA  ",2,"13",117,"s_bogota  "
2017,"Postgrado","BOLIVAR","MOMPOS","SEDE MEDELLIN  ",1,"13",117,"s_medellin  "
2017,"Postgrado","BOLIVAR","SAN JACINTO","SEDE BOGOTA  ",1,"13",80,"s_bogota  "
2017,"Postgrado","BOLIVAR","SAN JUAN NEPOMUCENO","SEDE BOGOTA  ",1,"13",73,"s_bogota  "
2017,"Postgrado","BOYACA","AQUITANIA","SEDE BOGOTA  ",2,"15",530,"s_bogota  "
2017,"Postgrado","BOYACA","AQUITANIA","SEDE PALMIRA  ",1,"15",530,"s_palmira  "
2017,"Postgrado","BOYACA","BELEN","SEDE BOGOTA  ",1,"15",446,"s_bogota  "
2017,"Postgrado","BOYACA","BOAVITA","SEDE BOGOTA  ",1,"15",367,"s_bogota  "
2017,"Postgrado","BOYACA","CHIQUINQUIRA","SEDE BOGOTA  ",9,"15",514,"s_bogota  "
2017,"Postgrado","BOYACA","CHISCAS","SEDE BOGOTA  ",1,"15",299,"s_bogota  "
2017,"Postgrado","BOYACA","CIENEGA","SEDE BOGOTA  ",1,"15",586,"s_bogota  "
2017,"Postgrado","BOYACA","CORRALES","SEDE BOGOTA  ",1,"15",482,"s_bogota  "
2017,"Postgrado","BOYACA","CUCAITA","SEDE BOGOTA  ",2,"15",549,"s_bogota  "
2017,"Postgrado","BOYACA","DUITAMA","SEDE BOGOTA  ",39,"15",461,"s_bogota  "
2017,"Postgrado","BOYACA","DUITAMA","SEDE MANIZALES  ",1,"15",461,"s_manizales  "
2017,"Postgrado","BOYACA","DUITAMA","SEDE MEDELLIN  ",2,"15",461,"s_medellin  "
2017,"Postgrado","BOYACA","EL COCUY","SEDE BOGOTA  ",3,"15",374,"s_bogota  "
2017,"Postgrado","BOYACA","EL ESPINO","SEDE BOGOTA  ",1,"15",353,"s_bogota  "
2017,"Postgrado","BOYACA","FIRAVITOBA","SEDE BOGOTA  ",1,"15",519,"s_bogota  "
2017,"Postgrado","BOYACA","GARAGOA","SEDE BOGOTA  ",1,"15",637,"s_bogota  "
2017,"Postgrado","BOYACA","GUAYATA","SEDE BOGOTA  ",1,"15",689,"s_bogota  "
2017,"Postgrado","BOYACA","GUICAN","SEDE BOGOTA  ",3,"15",316,"s_bogota  "
2017,"Postgrado","BOYACA","LABRANZAGRANDE","SEDE BOGOTA  ",1,"15",524,"s_bogota  "
2017,"Postgrado","BOYACA","MIRAFLORES","SEDE BOGOTA  ",1,"15",630,"s_bogota  "
2017,"Postgrado","BOYACA","MONGUI","SEDE BOGOTA  ",1,"15",513,"s_bogota  "
2017,"Postgrado","BOYACA","MONIQUIRA","SEDE BOGOTA  ",2,"15",468,"s_bogota  "
2017,"Postgrado","BOYACA","PAIPA","SEDE BOGOTA  ",4,"15",460,"s_bogota  "
2017,"Postgrado","BOYACA","PANQUEBA","SEDE BOGOTA  ",1,"15",362,"s_bogota  "
2017,"Postgrado","BOYACA","PAZ DE RIO","SEDE BOGOTA  ",3,"15",441,"s_bogota  "
2017,"Postgrado","BOYACA","PESCA","SEDE BOGOTA  ",2,"15",536,"s_bogota  "
2017,"Postgrado","BOYACA","PUERTO BOYACA","SEDE BOGOTA  ",2,"15",402,"s_bogota  "
2017,"Postgrado","BOYACA","RAQUIRA","SEDE BOGOTA  ",1,"15",547,"s_bogota  "
2017,"Postgrado","BOYACA","SAMACA","SEDE BOGOTA  ",2,"15",555,"s_bogota  "
2017,"Postgrado","BOYACA","SAN EDUARDO","SEDE BOGOTA  ",1,"15",614,"s_bogota  "
2017,"Postgrado","BOYACA","SAN LUIS DE GACENO","SEDE BOGOTA  ",1,"15",696,"s_bogota  "
2017,"Postgrado","BOYACA","SAN MATEO","SEDE BOGOTA  ",3,"15",360,"s_bogota  "
2017,"Postgrado","BOYACA","SAN PABLO DE BORBUR","SEDE MEDELLIN  ",1,"15",506,"s_medellin  "
2017,"Postgrado","BOYACA","SANTA MARIA","SEDE MEDELLIN  ",1,"15",702,"s_medellin  "
2017,"Postgrado","BOYACA","SANTA ROSA DE VITERBO","SEDE BOGOTA  ",2,"15",464,"s_bogota  "
2017,"Postgrado","BOYACA","SATIVANORTE","SEDE BOGOTA  ",1,"15",423,"s_bogota  "
2017,"Postgrado","BOYACA","SIACHOQUE","SEDE BOGOTA  ",2,"15",559,"s_bogota  "
2017,"Postgrado","BOYACA","SOATA","SEDE BOGOTA  ",1,"15",384,"s_bogota  "
2017,"Postgrado","BOYACA","SOGAMOSO","SEDE BOGOTA  ",36,"15",508,"s_bogota  "
2017,"Postgrado","BOYACA","SOGAMOSO","SEDE MANIZALES  ",2,"15",508,"s_manizales  "
2017,"Postgrado","BOYACA","SOGAMOSO","SEDE MEDELLIN  ",1,"15",508,"s_medellin  "
2017,"Postgrado","BOYACA","SOTAQUIRA","SEDE BOGOTA  ",1,"15",483,"s_bogota  "
2017,"Postgrado","BOYACA","TASCO","SEDE BOGOTA  ",1,"15",470,"s_bogota  "
2017,"Postgrado","BOYACA","TIBANA","SEDE BOGOTA  ",2,"15",597,"s_bogota  "
2017,"Postgrado","BOYACA","TUNJA","SEDE BOGOTA  ",69,"15",534,"s_bogota  "
2017,"Postgrado","BOYACA","TUNJA","SEDE MANIZALES  ",1,"15",534,"s_manizales  "
2017,"Postgrado","BOYACA","TUNJA","SEDE MEDELLIN  ",6,"15",534,"s_medellin  "
2017,"Postgrado","BOYACA","TURMEQUE","SEDE BOGOTA  ",1,"15",600,"s_bogota  "
2017,"Postgrado","BOYACA","VENTAQUEMADA","SEDE BOGOTA  ",1,"15",581,"s_bogota  "
2017,"Postgrado","BOYACA","VILLA DE LEYVA","SEDE BOGOTA  ",3,"15",518,"s_bogota  "
2017,"Postgrado","BOYACA","VIRACACHA","SEDE BOGOTA  ",2,"15",570,"s_bogota  "
2017,"Postgrado","CALDAS","AGUADAS","SEDE MANIZALES  ",2,"17",511,"s_manizales  "
2017,"Postgrado","CALDAS","AGUADAS","SEDE MEDELLIN  ",1,"17",511,"s_medellin  "
2017,"Postgrado","CALDAS","ARANZAZU","SEDE BOGOTA  ",1,"17",602,"s_bogota  "
2017,"Postgrado","CALDAS","ARANZAZU","SEDE MANIZALES  ",2,"17",602,"s_manizales  "
2017,"Postgrado","CALDAS","BELALCAZAR","SEDE MANIZALES  ",1,"17",664,"s_manizales  "
2017,"Postgrado","CALDAS","CHINCHINA","SEDE BOGOTA  ",1,"17",665,"s_bogota  "
2017,"Postgrado","CALDAS","CHINCHINA","SEDE MANIZALES  ",11,"17",665,"s_manizales  "
2017,"Postgrado","CALDAS","CHINCHINA","SEDE MEDELLIN  ",1,"17",665,"s_medellin  "
2017,"Postgrado","CALDAS","FILADELFIA","SEDE MANIZALES  ",1,"17",593,"s_manizales  "
2017,"Postgrado","CALDAS","LA DORADA","SEDE BOGOTA  ",3,"17",1104,"s_bogota  "
2017,"Postgrado","CALDAS","LA DORADA","SEDE MANIZALES  ",8,"17",1104,"s_manizales  "
2017,"Postgrado","CALDAS","LA DORADA","SEDE MEDELLIN  ",1,"17",1104,"s_medellin  "
2017,"Postgrado","CALDAS","LA MERCED","SEDE MANIZALES  ",1,"17",577,"s_manizales  "
2017,"Postgrado","CALDAS","MANIZALES","SEDE BOGOTA  ",26,"17",640,"s_bogota  "
2017,"Postgrado","CALDAS","MANIZALES","SEDE MANIZALES  ",257,"17",640,"s_manizales  "
2017,"Postgrado","CALDAS","MANIZALES","SEDE MEDELLIN  ",14,"17",640,"s_medellin  "
2017,"Postgrado","CALDAS","MANIZALES","SEDE PALMIRA  ",1,"17",640,"s_palmira  "
2017,"Postgrado","CALDAS","MANZANARES","SEDE BOGOTA  ",1,"17",607,"s_bogota  "
2017,"Postgrado","CALDAS","MANZANARES","SEDE MANIZALES  ",1,"17",607,"s_manizales  "
2017,"Postgrado","CALDAS","MARMATO","SEDE MANIZALES  ",1,"17",562,"s_manizales  "
2017,"Postgrado","CALDAS","MARQUETALIA","SEDE MANIZALES  ",2,"17",605,"s_manizales  "
2017,"Postgrado","CALDAS","MARQUETALIA","SEDE MEDELLIN  ",1,"17",605,"s_medellin  "
2017,"Postgrado","CALDAS","MARULANDA","SEDE MANIZALES  ",1,"17",603,"s_manizales  "
2017,"Postgrado","CALDAS","NEIRA","SEDE MANIZALES  ",4,"17",615,"s_manizales  "
2017,"Postgrado","CALDAS","NEIRA","SEDE MEDELLIN  ",1,"17",615,"s_medellin  "
2017,"Postgrado","CALDAS","PACORA","SEDE MANIZALES  ",1,"17",544,"s_manizales  "
2017,"Postgrado","CALDAS","PACORA","SEDE MEDELLIN  ",1,"17",544,"s_medellin  "
2017,"Postgrado","CALDAS","PENSILVANIA","SEDE MANIZALES  ",6,"17",557,"s_manizales  "
2017,"Postgrado","CALDAS","RIOSUCIO","SEDE MANIZALES  ",8,"17",558,"s_manizales  "
2017,"Postgrado","CALDAS","RISARALDA","SEDE MANIZALES  ",1,"17",635,"s_manizales  "
2017,"Postgrado","CALDAS","SALAMINA","SEDE BOGOTA  ",2,"17",571,"s_bogota  "
2017,"Postgrado","CALDAS","SALAMINA","SEDE MANIZALES  ",7,"17",571,"s_manizales  "
2017,"Postgrado","CALDAS","SAMANA","SEDE MANIZALES  ",1,"17",1106,"s_manizales  "
2017,"Postgrado","CALDAS","SUPIA","SEDE MANIZALES  ",2,"17",563,"s_manizales  "
2017,"Postgrado","CALDAS","SUPIA","SEDE MEDELLIN  ",1,"17",563,"s_medellin  "
2017,"Postgrado","CALDAS","VILLAMARIA","SEDE BOGOTA  ",1,"17",671,"s_bogota  "
2017,"Postgrado","CALDAS","VILLAMARIA","SEDE MANIZALES  ",2,"17",671,"s_manizales  "
2017,"Postgrado","CAQUETA","CURILLO","SEDE BOGOTA  ",1,"18",1040,"s_bogota  "
2017,"Postgrado","CAQUETA","FLORENCIA","SEDE BOGOTA  ",10,"18",968,"s_bogota  "
2017,"Postgrado","CAQUETA","FLORENCIA","SEDE MANIZALES  ",1,"18",968,"s_manizales  "
2017,"Postgrado","CAQUETA","FLORENCIA","SEDE MEDELLIN  ",1,"18",968,"s_medellin  "
2017,"Postgrado","CAQUETA","PUERTO RICO","SEDE BOGOTA  ",2,"18",951,"s_bogota  "
2017,"Postgrado","CAQUETA","PUERTO RICO","SEDE MEDELLIN  ",1,"18",951,"s_medellin  "
2017,"Postgrado","CAQUETA","SAN JOSE DEL FRAGUA","SEDE MEDELLIN  ",1,"18",1017,"s_medellin  "
2017,"Postgrado","CAQUETA","SAN VICENTE DEL CAGUAN","SEDE BOGOTA  ",1,"18",915,"s_bogota  "
2017,"Postgrado","CASANARE","AGUAZUL","SEDE BOGOTA  ",2,"85",595,"s_bogota  "
2017,"Postgrado","CASANARE","MONTERREY","SEDE BOGOTA  ",2,"85",679,"s_bogota  "
2017,"Postgrado","CASANARE","PAZ DE ARIPORO","SEDE BOGOTA  ",3,"85",436,"s_bogota  "
2017,"Postgrado","CASANARE","SABANALARGA","SEDE BOGOTA  ",1,"85",690,"s_bogota  "
2017,"Postgrado","CASANARE","SAN LUIS DE PALENQUE","SEDE BOGOTA  ",1,"85",550,"s_bogota  "
2017,"Postgrado","CASANARE","TAMARA","SEDE BOGOTA  ",1,"85",450,"s_bogota  "
2017,"Postgrado","CASANARE","TAURAMENA","SEDE BOGOTA  ",2,"85",642,"s_bogota  "
2017,"Postgrado","CASANARE","TRINIDAD","SEDE BOGOTA  ",1,"85",554,"s_bogota  "
2017,"Postgrado","CASANARE","VILLANUEVA","SEDE BOGOTA  ",1,"85",746,"s_bogota  "
2017,"Postgrado","CASANARE","YOPAL","SEDE BOGOTA  ",10,"85",552,"s_bogota  "
2017,"Postgrado","CASANARE","YOPAL","SEDE MANIZALES  ",1,"85",552,"s_manizales  "
2017,"Postgrado","CASANARE","YOPAL","SEDE MEDELLIN  ",2,"85",552,"s_medellin  "
2017,"Postgrado","CAUCA","CALOTO","SEDE MANIZALES  ",1,"19",898,"s_manizales  "
2017,"Postgrado","CAUCA","CALOTO","SEDE PALMIRA  ",1,"19",898,"s_palmira  "
2017,"Postgrado","CAUCA","EL TAMBO","SEDE PALMIRA  ",1,"19",920,"s_palmira  "
2017,"Postgrado","CAUCA","FLORENCIA","SEDE PALMIRA  ",1,"19",996,"s_palmira  "
2017,"Postgrado","CAUCA","GUAPI","SEDE PALMIRA  ",1,"19",927,"s_palmira  "
2017,"Postgrado","CAUCA","INZA","SEDE MANIZALES  ",1,"19",932,"s_manizales  "
2017,"Postgrado","CAUCA","LOPEZ","SEDE PALMIRA  ",1,"19",896,"s_palmira  "
2017,"Postgrado","CAUCA","PADILLA","SEDE PALMIRA  ",1,"19",895,"s_palmira  "
2017,"Postgrado","CAUCA","PIENDAMO","SEDE BOGOTA  ",1,"19",922,"s_bogota  "
2017,"Postgrado","CAUCA","POPAYAN","SEDE BOGOTA  ",8,"19",939,"s_bogota  "
2017,"Postgrado","CAUCA","POPAYAN","SEDE MANIZALES  ",3,"19",939,"s_manizales  "
2017,"Postgrado","CAUCA","POPAYAN","SEDE MEDELLIN  ",3,"19",939,"s_medellin  "
2017,"Postgrado","CAUCA","POPAYAN","SEDE PALMIRA  ",3,"19",939,"s_palmira  "
2017,"Postgrado","CAUCA","PUERTO TEJADA","SEDE BOGOTA  ",1,"19",892,"s_bogota  "
2017,"Postgrado","CAUCA","SANTANDER DE QUILICHAO","SEDE PALMIRA  ",2,"19",902,"s_palmira  "
2017,"Postgrado","CAUCA","SOTARA","SEDE PALMIRA  ",1,"19",947,"s_palmira  "
2017,"Postgrado","CAUCA","SUAREZ","SEDE PALMIRA  ",1,"19",909,"s_palmira  "
2017,"Postgrado","CAUCA","VILLA RICA","SEDE MEDELLIN  ",1,"19",1101,"s_medellin  "
2017,"Postgrado","CAUCA","VILLA RICA","SEDE PALMIRA  ",1,"19",1101,"s_palmira  "
2017,"Postgrado","CESAR","AGUACHICA","SEDE BOGOTA  ",2,"20",170,"s_bogota  "
2017,"Postgrado","CESAR","AGUSTIN CODAZZI","SEDE BOGOTA  ",1,"20",70,"s_bogota  "
2017,"Postgrado","CESAR","CHIMICHAGUA","SEDE BOGOTA  ",1,"20",95,"s_bogota  "
2017,"Postgrado","CESAR","CHIMICHAGUA","SEDE MEDELLIN  ",1,"20",95,"s_medellin  "
