"YEAR","LON_CIU_NAC","LAT_CIU_NAC","DEP_NAC","CIU_NAC","n"
2017,"-728062102157","580283711498","BOYACA","Gameza",1
2017,"-728448075296","582808297937","BOYACA","Corrales",1
2017,"-728488798848","572336164372","BOYACA","Mongui",1
2017,"-728504714896","108866438","LA GUAJIRA","Fonseca",2
2017,"-728890956447","487941196756","CASANARE","Monterrey",3
2017,"-729122712549","115291254274","LA GUAJIRA","Riohacha",14
2017,"-72923236899","572486205266","BOYACA","Sogamoso",88
2017,"-729559283195","409347367871","META","Puerto lopez",1
2017,"-729775939067","10610184984","CASANARE","Villanueva",2
2017,"-729775939067","10610184984","LA GUAJIRA","Villanueva",2
2017,"-729823863595","587473860404","BOYACA","Santa rosa de viterbo",3
2017,"-73.049649211499997","7.73974335671","NORTE DE SANTANDER","Cachira",2
2017,"-73.145908407600004","8.3216294059399996","NORTE DE SANTANDER","Hacari",2
2017,"-73.168872270500003","4.8187050809700001","BOYACA","San luis de gaceno",1
2017,"-73.221417432799996","8.0812041838099997","NORTE DE SANTANDER","Abrego",2
2017,"-73.222681975499995","6.6353492628600002","SANTANDER","Barichara",2
2017,"-73.238139088400004","8.2135938264000004","NORTE DE SANTANDER","La playa",1
2017,"-73.2451885941","5.5110190010100002","BOYACA","Siachoque",3
2017,"-73.247226179600005","5.7651663517299996","BOYACA","Sotaquira",1
2017,"-73.296664700400001","5.4367075625699997","BOYACA","Viracacha",2
2017,"-73.300034000400004","6.2670478520600001","SANTANDER","Oiba",1
2017,"-73.335551810699997","9.56286705626","CESAR","La jagua de ibirico",1
2017,"-73.342627294799996","5.9458304129200004","SANTANDER","Gambita",1
2017,"-73.350527907900002","4.5086538779599996","CUNDINAMARCA","Medina",2
2017,"-73.363958456700004","5.3848793621900004","BOYACA","Jenesano",1
2017,"-73.396744502600001","5.3161844652600001","BOYACA","Tibana",3
2017,"-73.446929363400002","6.0274754890500004","BOYACA","Chitaraque",1
2017,"-73.474389992300004","6.29046114389","SANTANDER","Contratacion",1
2017,"-73.490118653300001","4.9668200875400004","BOYACA","Guayata",1
2017,"-73.504653802899995","5.0524459221100004","CUNDINAMARCA","Tibirita",1
2017,"-73.520632406399997","5.3692518826500004","BOYACA","Ventaquemada",1
2017,"-73.532306767199998","4.7481771938300001","CUNDINAMARCA","Ubala",1
2017,"-73.540469998700004","5.0091986301200002","CUNDINAMARCA","Manta",1
2017,"-73.571314498099994","6.0263864286100004","SANTANDER","Güepsa",1
2017,"-73.596813596499999","5.21481263033","CUNDINAMARCA","Villapinzon",2
2017,"-73.606509154500003","5.0799154903000003","CUNDINAMARCA","Macheta",1
2017,"-73.617560271100004","5.93031783104","ANTIOQUIA","Barbosa",3
2017,"-73.617560271100004","5.93031783104","SANTANDER","Barbosa",3
2017,"-73.619988981800006","3.4615153893900001","META","Fuente de oro",2
2017,"-73.632288563700001","5.5387379362500004","BOYACA","Raquira",2
2017,"-73.752523317300003","3.12759895118","META","Vistahermosa",1
2017,"-73.865310346399994","5.55446875145","ANTIOQUIA","Caldas",22
2017,"-73.865310346399994","5.55446875145","BOYACA","Caldas",1
2017,"-73.872917556000004","4.9910503751800004","CUNDINAMARCA","Gachancipa",2
2017,"-73.878069050999997","4.8675487521700003","CUNDINAMARCA","Guasca",5
2017,"-73.922967190199998","4.5290158565300001","CUNDINAMARCA","Choachi",3
2017,"-73.923303998700007","5.6901643120300003","ANTIOQUIA","Briceño",3
2017,"-73.933035062200005","5.7304079790099998","BOYACA","Tunungua",1
2017,"-73.934173728100006","4.4837889693399999","CUNDINAMARCA","Ubaque",1
2017,"-73.978258248700001","5.0618088319499996","CUNDINAMARCA","Cogua",1
2017,"-73.979391715000006","8.9983182735200007","MAGDALENA","El banco",1
2017,"-730017013871","107707349804","LA GUAJIRA","San juan del cesar",3
2017,"-730133716879","105599833381","LA GUAJIRA","Urumita",1
2017,"-730302686329","581936914099","BOYACA","Duitama",112
2017,"-73050663428","555868752792","BOYACA","Pesca",2
2017,"-730543082606","699547484173","SANTANDER","Piedecuesta",2
2017,"-730766026379","522420661716","BOYACA","San eduardo",2
2017,"-73099121637","707732172043","SANTANDER","Floridablanca",5
2017,"-731167437822","578048910058","BOYACA","Paipa",9
2017,"-731285702201","654927262478","SANTANDER","San gil",17
2017,"-73132325231","712278728534","SANTANDER","Bucaramanga",110
2017,"-7314486261","519594580009","BOYACA","Miraflores",1
2017,"-731466694378","628533512166","SANTANDER","Charala",2
2017,"-731726913052","103864677933","CESAR","La paz",3
2017,"-731845174634","556541863786","BOYACA","Toca",1
2017,"-732128638635","437502628853","CUNDINAMARCA","Paratebueno",1
2017,"-732374314486","100403645547","CESAR","Agustin codazzi",2
2017,"-732586483431","104615184337","CESAR","Valledupar",60
2017,"-732611309592","646369097452","SANTANDER","Socorro",6
2017,"-732960896762","540952113356","BOYACA","Cienega",1
2017,"-733543638186","553937063584","BOYACA","Tunja",115
2017,"-733551957158","824666636498","NORTE DE SANTANDER","Ocaña",10
2017,"-733647669702","508228084885","BOYACA","Garagoa",10
2017,"-733870705262","829205395597","CESAR","Rio de oro",2
2017,"-734100182808","687981334011","SANTANDER","San vicente de chucuri",2
2017,"-734403162236","609835314273","SANTANDER","Suaita",2
2017,"-73454200081","554301842098","BOYACA","Cucaita",2
2017,"-734722844817","500708724993","BOYACA","Guateque",7
2017,"-734859714562","549262740357","BOYACA","Samaca",4
2017,"-734874864381","426706185387","META","Cumaral",2
2017,"-734885656969","532384575013","BOYACA","Turmeque",1
2017,"-735264455074","563623795957","BOYACA","Villa de leyva",5
2017,"-735413642738","92003397841","CESAR","Curumani",1
2017,"-735493153358","575196804738","BOYACA","Gachantiva",1
2017,"-735741080327","587376486789","BOYACA","Moniquira",5
2017,"-736013004495","831012096929","CESAR","Aguachica",3
2017,"-73626877897","412295758045","META","Villavicencio",97
2017,"-73636486426","481632975702","CUNDINAMARCA","Gacheta",4
2017,"-73662973651","479029733471","CUNDINAMARCA","Junin",3
2017,"-736745204194","600758055992","SANTANDER","Velez",4
2017,"-736775097519","587819149232","SANTANDER","Puente nacional",5
2017,"-736832205258","514485856952","CUNDINAMARCA","Choconta",4
2017,"-736868961185","538359008958","CUNDINAMARCA","Guacheta",1
2017,"-73689021563","382798261678","META","Castilla la nueva",1
2017,"-736959721847","370161052639","META","San martin",3
2017,"-73698477557","35349351906","ANTIOQUIA","Granada",5
2017,"-73698477557","35349351906","CUNDINAMARCA","Granada",1
2017,"-73698477557","35349351906","META","Granada",12
2017,"-737656023437","399101402796","META","Acacias",8
2017,"-737701203762","387974360369","MAGDALENA","Guamal",1
2017,"-737914904516","591903257843","SANTANDER","Sucre",4
2017,"-737914904516","591903257843","SUCRE","Sucre",2
2017,"-737967351846","50451953391","CUNDINAMARCA","Sesquile",4
2017,"-737983610513","510343692597","CUNDINAMARCA","Suesca",1
2017,"-738130833029","925788108195","CESAR","Chimichagua",4
2017,"-738187107146","561485105697","BOYACA","Chiquinquira",31
2017,"-73819612402","530516427858","CUNDINAMARCA","Villa de san diego de ubate",12
2017,"-738333374514","493396486437","CUNDINAMARCA","Guatavita",2
2017,"-738501021221","550477875195","CUNDINAMARCA","Simijaca",4
2017,"-738524943961","706154842252","SANTANDER","Barrancabermeja",18
2017,"-738708009368","336910742699","META","San juan de arama",2
2017,"-738788906876","506759181007","CUNDINAMARCA","Nemocon",2
2017,"-738927335149","448489559982","CUNDINAMARCA","Fomeque",4
2017,"-738981286072","734937400169","SANTANDER","Puerto wilches",1
2017,"-739388852876","490694243699","CUNDINAMARCA","Sopo",3
2017,"-739392954783","433873601179","CUNDINAMARCA","Fosca",1
2017,"-739465739177","440366546922","CUNDINAMARCA","Caqueza",4
2017,"-739649519446","585928066933","SANTANDER","La belleza",3
2017,"-739701238854","472014400857","CUNDINAMARCA","La calera",5
2017,"-739924030664","502348294157","CUNDINAMARCA","Zipaquira",40
2017,"-74.025207067899998","4.4026037584499997","CUNDINAMARCA","Une",1
2017,"-74.044598173699995","4.4425307066700004","CUNDINAMARCA","Chipaque",2
2017,"-74.051446067900002","7.9631911032499998","BOLIVAR","Santa rosa del sur",3
2017,"-74.066592331699994","5.65901775706","BOYACA","San pablo de borbur",1
2017,"-74.098475462300001","4.9164173473000004","CUNDINAMARCA","Tabio",3
2017,"-74.143451817100001","4.87171577268","CUNDINAMARCA","Tenjo",2
2017,"-74.191181915900003","10.5138500419","MAGDALENA","Fundacion",2
2017,"-74.228268472699995","4.7143046252399996","CUNDINAMARCA","Mosquera",4
2017,"-74.235835807800001","5.0618122399700001","CUNDINAMARCA","Supata",1
2017,"-74.290162590400001","5.2490834127500001","SANTANDER","El peñon",2
2017,"-74.338426636799994","5.45953992922","CUNDINAMARCA","Yacopi",1
2017,"-74.347563116800004","4.74148625686","CUNDINAMARCA","Bojaca",1
2017,"-74.416084012499994","4.2722598915500001","CUNDINAMARCA","Arbelaez",2
2017,"-74.452546316099998","4.3480104366300001","CUNDINAMARCA","Tibacuy",1
2017,"-74.454288120900003","4.6353737211699997","CUNDINAMARCA","La mesa",6
2017,"-74.463780650299995","4.7616611678499998","CUNDINAMARCA","Anolaima",2
2017,"-74.477719533699997","4.0891663934100002","ANTIOQUIA","Venecia",2
2017,"-74.484283763199997","3.98482848051","CUNDINAMARCA","Cabrera",1
2017,"-74.527998419100001","4.1741301430100002","TOLIMA","Icononzo",1
2017,"-74.533451061600005","4.7447343599999998","CUNDINAMARCA","Quipile",3
2017,"-74.539697020800006","4.8720356775100004","CUNDINAMARCA","Bituima",1
2017,"-74.586727982900001","8.9926133575100007","BOLIVAR","Magangue",3
2017,"-74.600598690300004","3.93692155457","TOLIMA","Villarrica",1
2017,"-74.634023566400003","5.8882084027700001","ANTIOQUIA","Puerto triunfo",1
2017,"-74.635902510600005","4.4609225189300004","CUNDINAMARCA","Tocaima",1
2017,"-74.652718122699994","5.4649792371199997","CUNDINAMARCA","Puerto salgar",1
2017,"-74.6932717766","4.0597468794599996","TOLIMA","Cunday",1
2017,"-74.761798613799996","4.78538612936","TOLIMA","Ambalema",1
2017,"-74.825111399400001","10.4010789014","MAGDALENA","El piñon",1
2017,"-74.833449314700005","10.257658450899999","ANTIOQUIA","Concordia",1
2017,"-74.833449314700005","10.257658450899999","MAGDALENA","Concordia",1
2017,"-74.889179624199997","5.5752763720000003","CALDAS","Norcasia",1
2017,"-74.978611408800006","10.8739845528","ATLANTICO","Tubara",1
2017,"-740236365343","492087291414","CUNDINAMARCA","Cajica",11
2017,"-740496481882","486580207151","CUNDINAMARCA","Chia",21
2017,"-741029336394","48087009681","CUNDINAMARCA","Cota",3
2017,"-741139187163","462457504964","BOGOTA D.C","Bogota d.c.",3948
2017,"-741461795404","51508200093","CUNDINAMARCA","Pacho",3
2017,"-74179166914","552344696291","BOYACA","Quipama",1
2017,"-741858590204","105906724298","MAGDALENA","Aracataca",1
2017,"-741883970496","112257031416","MAGDALENA","Santa marta",19
2017,"-741949015405","458639001648","CUNDINAMARCA","Soacha",15
2017,"-742019793976","470865653894","CUNDINAMARCA","Funza",10
2017,"-742193898159","130930863408","CAQUETA","San vicente del caguan",2
2017,"-74241368069","110074328111","MAGDALENA","Cienaga",1
2017,"-74258749391","448787134322","CUNDINAMARCA","Sibate",3
2017,"-742667554524","473284520314","CUNDINAMARCA","Madrid",10
2017,"-743049760038","431027283605","CUNDINAMARCA","Pasca",1
2017,"-743510146905","481224201458","CUNDINAMARCA","Facatativa",31
2017,"-743663679701","433774814193","CUNDINAMARCA","Fusagasuga",23
2017,"-743774736098","506941560618","CUNDINAMARCA","Nocaima",1
2017,"-744046363087","64900665391","ANTIOQUIA","Puerto berrio",8
2017,"-744257994296","924102197372","BOLIVAR","Mompos",3
2017,"-744329479077","496211397458","CUNDINAMARCA","Sasaima",1
2017,"-744366988598","487608226929","CUNDINAMARCA","Alban",1
2017,"-74442739512","457826466852","CUNDINAMARCA","El colegio",7
2017,"-744728933192","500942832997","CUNDINAMARCA","Villeta",11
2017,"-744997338344","924400707382","MAGDALENA","San zenon",1
2017,"-745258510585","844706004447","BOLIVAR","Achi",1
2017,"-745306692069","456299758972","CUNDINAMARCA","Anapoima",2
2017,"-74567911851","930540280812","BOLIVAR","Talaigua nuevo",1
2017,"-745750541387","597331379456","BOYACA","Puerto boyaca",4
2017,"-745851321578","618204690082","ANTIOQUIA","Puerto nare",1
2017,"-745892974772","452796012335","CUNDINAMARCA","Apulo",1
2017,"-74603414551","507248999376","CUNDINAMARCA","Guaduas",5
2017,"-74621655905","484725315287","CUNDINAMARCA","San juan de rioseco",1
2017,"-746269661858","420542800178","TOLIMA","Melgar",2
2017,"-746744521523","544389999408","CALDAS","La dorada",28
2017,"-746990624579","708108247705","ANTIOQUIA","Segovia",8
2017,"-747417614867","520098204315","TOLIMA","Honda",8
2017,"-747592025032","640250922802","ANTIOQUIA","Caracoli",4
2017,"-747763395888","808874643365","ANTIOQUIA","Nechi",1
2017,"-747836448308","979340260608","MAGDALENA","Plato",4
2017,"-747923421864","109056320841","ATLANTICO","Soledad",2
2017,"-748028951615","337652482145","HUILA","Colombia",2
2017,"-748047104261","759295465249","ANTIOQUIA","El bagre",14
2017,"-748104629426","430370548896","CUNDINAMARCA","Girardot",14
2017,"-748187880943","109796493947","ATLANTICO","Barranquilla",74
2017,"-748354218238","612831821891","ANTIOQUIA","San carlos",5
2017,"-748354218238","612831821891","CORDOBA","San carlos",1
2017,"-748679617402","7488149672","ANTIOQUIA","Zaragoza",1
2017,"-74884169344","502900045806","TOLIMA","Armero",1
2017,"-748842257807","415071173193","TOLIMA","Espinal",6
2017,"-748893354654","520016963007","TOLIMA","Mariquita",2
2017,"-748974337106","353844375037","TOLIMA","Dolores",1
2017,"-749116022877","486105174121","TOLIMA","Lerida",2
2017,"-749138095675","102510248106","BOLIVAR","Calamar",1
2017,"-749206251244","106338334111","ATLANTICO","Sabanalarga",1
2017,"-749206251244","106338334111","CASANARE","Sabanalarga",2
2017,"-749266266553","386033814253","TOLIMA","Purificacion",2
2017,"-749293838114","471677806822","TOLIMA","Venadillo",2
2017,"-749325662896","339179995739","TOLIMA","Alpujarra",2
2017,"-749714950458","402995546446","TOLIMA","Guamo",4
2017,"-749868565054","829872012716","CORDOBA","Ayapel",2
2017,"-749923802605","541307433334","CALDAS","Samana",2
2017,"-75.049336492799995","9.1598032804299994","SUCRE","Galeras",2
2017,"-75.054290666399993","3.15327369237","HUILA","Baraya",1
2017,"-75.083666304199994","9.9513812767700003","BOLIVAR","San juan nepomuceno",2
2017,"-75.119791071199998","5.0791479130299999","TOLIMA","Casabianca",2
2017,"-75.142351644800002","10.610862196299999","ATLANTICO","Luruaco",1
2017,"-75.143097412399996","6.3744738015299998","ANTIOQUIA","Alejandria",2
2017,"-75.146672038099993","9.2444824429299999","SUCRE","Since",6
2017,"-75.158039357700005","1.9109186199799999","CAQUETA","Puerto rico",4
2017,"-75.170318657300001","4.87540969341","TOLIMA","Murillo",1
2017,"-75.196207777799998","3.7987236911100002","TOLIMA","Coyaima",2
2017,"-75.218144388900001","3.2192405473300001","HUILA","Villavieja",1
2017,"-75.258325325000001","5.2835107602000004","CALDAS","Marulanda",4
2017,"-75.268165475700002","10.051981853199999","BOLIVAR","Maria la baja",2
2017,"-75.282837366199999","1.67906350715","CAQUETA","El doncello",3
2017,"-75.283599938099997","6.7259943524799999","ANTIOQUIA","Carolina",1
2017,"-75.295333440600004","6.9789898202499998","ANTIOQUIA","Campamento",3
2017,"-75.315694651900003","2.5225559049899999","HUILA","Algeciras",1
2017,"-75.382454022499999","3.5911648672999998","TOLIMA","Ataco",1
2017,"-75.439555788199996","9.4531879946099995","SUCRE","Toluviejo",1
2017,"-75.439711915299995","7.1631376806400002","ANTIOQUIA","Valdivia",1
2017,"-75.483582209800005","3.7257611101900001","TOLIMA","Chaparral",11
2017,"-75.502010579399993","6.06324258169","ANTIOQUIA","Retiro",3
2017,"-75.518296168600003","2.66479668805","HUILA","Yaguara",2
2017,"-75.567728684599999","2.7412554609900002","HUILA","Teruel",2
2017,"-75.588118339299996","9.5088149588099995","SUCRE","Santiago de tolu",1
2017,"-75.615350875100006","6.1508923166300002","ANTIOQUIA","Sabaneta",3
2017,"-75.627381814800003","9.14934447081","CORDOBA","Chima",1
2017,"-75.635041918100001","2.6500013450700002","HUILA","Iquira",2
2017,"-75.656183214999999","4.6760071908500001","QUINDIO","Filandia",1
2017,"-75.672022286900003","7.8892792139100001","CORDOBA","Puerto libertador",1
2017,"-75.702514101999995","4.3353132512599997","QUINDIO","Pijao",1
2017,"-75.714221535199997","5.6651767583600003","ANTIOQUIA","Tamesis",3
2017,"-75.726558471700002","1.48803902537","CAQUETA","Morelia",1
2017,"-75.775661460799995","4.6739418992899999","VALLE DEL CAUCA","Alcala",2
2017,"-75.785568070599993","9.04026968268","CORDOBA","Cotorra",1
2017,"-75.788513946600006","4.4528810837800004","QUINDIO","La tebaida",1
2017,"-75.804897340500005","2.2672549063199998","HUILA","Pital",1
2017,"-75.813675962700003","6.6763586891999998","ANTIOQUIA","Liborina",1
2017,"-75.8322173185","8.9526152579700007","CORDOBA","San pelayo",1
2017,"-75.853713331999998","6.3022304684300003","ANTIOQUIA","Anza",2
2017,"-75.879419333800001","5.2946657063","RISARALDA","Mistrato",3
2017,"-75.879658430899994","4.8983437954499998","RISARALDA","La virginia",2
2017,"-75.941059972999994","5.1061188186999997","RISARALDA","Apia",1
2017,"-75.954044490499996","9.3538779934199994","CORDOBA","San bernardo del viento",2
2017,"-75.9646784973","5.0736769586700001","RISARALDA","Santuario",1
2017,"-75.974730756200003","4.57493085648","VALLE DEL CAUCA","Obando",1
2017,"-75.984153352000007","6.4057875896600001","ANTIOQUIA","Caicedo",1
2017,"-75.997553589500001","2.0241589371400002","HUILA","Oporapa",2
2017,"-750135287985","659468858167","ANTIOQUIA","Yolombo",3
2017,"-75016636739","392679713246","TOLIMA","Saldaña",3
2017,"-750282495206","629394973638","ANTIOQUIA","San rafael",2
2017,"-750361949825","515358768839","TOLIMA","Fresno",11
2017,"-750478539726","529865089582","CALDAS","Marquetalia",6
2017,"-750532201721","491611360304","TOLIMA","Libano",21
2017,"-75073147584","690887428957","ANTIOQUIA","Amalfi",4
2017,"-750862390602","653887519896","ANTIOQUIA","Cisneros",2
2017,"-750905960235","362051386577","TOLIMA","Natagaima",2
2017,"-750932838261","463284669704","TOLIMA","Anzoategui",1
2017,"-750946715077","471380797974","TOLIMA","Santa isabel",2
2017,"-751084892603","71932116063","ANTIOQUIA","Anori",3
2017,"-751211388325","971803422099","BOLIVAR","El carmen de bolivar",7
2017,"-751217447993","983065775253","BOLIVAR","San jacinto",1
2017,"-751390223232","866403584689","SUCRE","San marcos",7
2017,"-751535019918","525410160582","CALDAS","Manzanares",6
2017,"-751556269715","623233737137","ANTIOQUIA","Guatape",1
2017,"-75159294496","538371851682","CALDAS","Pensilvania",9
2017,"-751749212942","561099552193","ANTIOQUIA","Nariño",3
2017,"-751782250336","507994522497","TOLIMA","Herveo",4
2017,"-751856126097","605788879642","ANTIOQUIA","Cocorna",3
2017,"-751963501468","44396307255","TOLIMA","Ibague",99
2017,"-751985143435","797776036994","ANTIOQUIA","Caucasia",16
2017,"-752123722544","62216831826","ANTIOQUIA","Peñol",4
2017,"-752207941366","393505594095","TOLIMA","Ortega",4
2017,"-752217555544","668411944774","ANTIOQUIA","Gomez plata",5
2017,"-752406831254","423948330632","TOLIMA","Rovira",1
2017,"-752411436021","322356323875","HUILA","Aipe",3
2017,"-75256527061","639397607889","SANTANDER","Concepcion",1
2017,"-752613936054","613596027701","ANTIOQUIA","El santuario",4
2017,"-752779458694","293554559251","HUILA","Neiva",98
2017,"-752920234071","932068414479","SUCRE","Corozal",8
2017,"-753103024361","571278805376","ANTIOQUIA","Sonson",3
2017,"-753260352533","268418035182","HUILA","Campoalegre",2
2017,"-753347960432","627940487148","ANTIOQUIA","San vicente ferrer",1
2017,"-75335269012","608497157368","ANTIOQUIA","El carmen de viboral",10
2017,"-753380784357","61735481398","ANTIOQUIA","Marinilla",6
2017,"-753529801717","757506519303","ANTIOQUIA","Caceres",1
2017,"-753762557551","614622006041","ANTIOQUIA","Rionegro",46
2017,"-75385219416","930015762595","SUCRE","Sincelejo",32
2017,"-753940951645","648588534626","ANTIOQUIA","Donmatias",3
2017,"-753997109965","758161135295","ANTIOQUIA","Taraza",2
2017,"-754016749242","910415277266","CORDOBA","Chinu",3
2017,"-754088497209","798570061466","CORDOBA","Montelibano",6
2017,"-754195984062","696557970001","ANTIOQUIA","Yarumal",16
2017,"-754289204217","578953996024","ANTIOQUIA","Abejorral",2
2017,"-754309210797418","5993145794356","ANTIOQUIA","La ceja",16
2017,"-754327850915","28866588236","HUILA","Palermo",1
2017,"-754353027477292","62692840353564","ANTIOQUIA","Guarne",4
2017,"-75436794027","894250255224","CORDOBA","Sahagun",8
2017,"-754436989853","637934992894","ANTIOQUIA","Girardota",6
2017,"-754526284391","258346785394","HUILA","Hobo",1
2017,"-75455726565","56126036828","CALDAS","Aguadas",7
2017,"-754600089101","552868689559","CALDAS","Pacora",6
2017,"-7546007968","664517249597","ANTIOQUIA","Santa rosa de osos",3
2017,"-754871709558","54026014886","CALDAS","Salamina",16
2017,"-754904150625","505705056379","CALDAS","Manizales",692
2017,"-754907773111","527130438493","CALDAS","Aranzazu",6
2017,"-755024226761","635822753091","ANTIOQUIA","Copacabana",4
2017,"-755115044653","10182784623","BOLIVAR","Cartagena de indias",56
2017,"-755171548466","656665004926","ANTIOQUIA","Entrerrios",2
2017,"-755197693228","516641593633","CALDAS","Neira",12
2017,"-75530327312","973339187649","SUCRE","San onofre",4
2017,"-755457294756","238783133576","HUILA","Gigante",3
2017,"-755467041973","8373541537","CORDOBA","Planeta rica",5
2017,"-755473481633","539480455966","CALDAS","La merced",2
2017,"-755512346168","495994125575","CALDAS","Villamaria",7
2017,"-755544475761","633378556247","ANTIOQUIA","Bello",76
2017,"-75562282237","529735027786","CALDAS","Filadelfia",4
2017,"-755707958324","463727979262","QUINDIO","Salento",1
2017,"-755770556256","624894080956","ANTIOQUIA","Medellin",1042
2017,"-755831907344","616666179755","ANTIOQUIA","Envigado",29
2017,"-755867989746","293871220405","BOYACA","Santa maria",1
2017,"-755996904188","547433367144","CALDAS","Marmato",1
2017,"-75606139052","40112275185","TOLIMA","Roncesvalles",1
2017,"-756063849663","498551800459","CALDAS","Chinchina",27
2017,"-756079932658","161582907928","CAQUETA","Florencia",31
2017,"-756079932658","161582907928","CAUCA","Florencia",1
2017,"-756221093386","887817659518","CORDOBA","Cienaga de oro",1
2017,"-756240743865","487650859907","RISARALDA","Santa rosa de cabal",9
2017,"-756267382299","219565280171","HUILA","Garzon",9
2017,"-75629721946","616815830322","ANTIOQUIA","Itagüi",99
2017,"-756446841365","353021377748","TOLIMA","Rioblanco",2
2017,"-756490942155","451619928578","QUINDIO","Calarca",11
2017,"-75649466209","544609993376","CALDAS","Supia",7
2017,"-756504125158","616404964537","ANTIOQUIA","La estrella",3
2017,"-756682148634","660617594414","ANTIOQUIA","Belmira",1
2017,"-75671166144","592484004201","ANTIOQUIA","Fredonia",2
2017,"-75675182816","483463403327","RISARALDA","Dosquebradas",4
2017,"-756762454094","453805331619","ANTIOQUIA","Armenia",1
2017,"-756762454094","453805331619","QUINDIO","Armenia",42
2017,"-757023188489","542395347461","CALDAS","Riosucio",18
2017,"-757053662852","119761525166","ANTIOQUIA","Valparaiso",1
2017,"-757053662852","119761525166","CAQUETA","Valparaiso",2
2017,"-757076638080808","60326518277961","ANTIOQUIA","Amaga",5
2017,"-75708330776","611188033761","ANTIOQUIA","Angelopolis",2
2017,"-757155099202","480888773215","RISARALDA","Pereira",76
2017,"-757278178256","644306379215","ANTIOQUIA","San jeronimo",1
2017,"-757309367872","534114674188","RISARALDA","Quinchia",3
2017,"-757385271493","493666531666","RISARALDA","Marsella",1
2017,"-75745937366","650313220449","ANTIOQUIA","Sopetran",2
2017,"-757508086191","45629703568","QUINDIO","Montenegro",2
2017,"-757590386418","202297348548","ANTIOQUIA","Guadalupe",1
2017,"-757590386418","202297348548","HUILA","Guadalupe",4
2017,"-75762201967","93709325454","CORDOBA","San antero",1
2017,"-757629666878","462330250711","QUINDIO","Quimbaya",2
2017,"-7576416656","717162301036","ANTIOQUIA","Ituango",5
2017,"-757647999637893","57697584791988","ANTIOQUIA","Jerico",5
2017,"-757647999637893","57697584791988","BOYACA","Jerico",1
2017,"-757668777263","6327259705","ANTIOQUIA","Ebejico",1
2017,"-757706314648","515940031424","CALDAS","Risaralda",5
2017,"-757839965823","523807382965","CALDAS","Anserma",4
2017,"-757918818626","888666155327","CORDOBA","Cerete",11
2017,"-757964483643","531491484847","RISARALDA","Guatica",3
2017,"-758038072984","499517768145","CALDAS","Belalcazar",1
2017,"-758066454098","910501029486","CORDOBA","Lorica",5
2017,"-758267661971","210954161946","HUILA","Tarqui",1
2017,"-758272323818","65582689862","ANTIOQUIA","Santa fe de antioquia",2
2017,"-758365343901","434062227774","VALLE DEL CAUCA","Caicedonia",6
2017,"-758405778432","579341608531","ANTIOQUIA","Pueblorrico",1
2017,"-758684957854","520081910209","RISARALDA","Belen de umbria",2
2017,"-75879251019","565688469544","ANTIOQUIA","Andes",7
2017,"-758911122161","238932771847","HUILA","La plata",6
2017,"-759062641102","671988421942","ANTIOQUIA","Buritica",1
2017,"-75911513294","473852191576","VALLE DEL CAUCA","Cartago",22
2017,"-759203547685","103365529502","CAQUETA","Curillo",1
2017,"-759311573268","426719134689","VALLE DEL CAUCA","Sevilla",5
2017,"-759323485772","197430010243","HUILA","Timana",2
2017,"-759497722759","667830122959","ANTIOQUIA","Giraldo",1
2017,"-759719235642","264531146532","CAUCA","Paez",2
2017,"-759736618541","133172583849","CAQUETA","San jose del fragua",2
2017,"-759754359618","596116241719","ANTIOQUIA","Salgar",1
2017,"-76.030798910300007","5.2220911893100004","RISARALDA","Pueblo rico",2
2017,"-76.078407777099997","4.6084889543900003","VALLE DEL CAUCA","Toro",1
2017,"-76.170410535599999","6.8935930229400002","ANTIOQUIA","Uramita",1
2017,"-76.223417251200004","4.7584938832099999","VALLE DEL CAUCA","El cairo",1
2017,"-76.290627115299998","4.1574581030999997","VALLE DEL CAUCA","Riofrio",1
2017,"-76.313017588299999","3.2229973156199998","CAUCA","Padilla",1
2017,"-76.382562127900002","8.2780643073300002","ANTIOQUIA","San pedro de uraba",1
2017,"-76.398170550900005","2.5111976273700001","CAUCA","Totoro",1
2017,"-76.408032193400004","0.96389688105100002","PUTUMAYO","Puerto guzman",2
2017,"-76.408484603999995","3.0331583626800001","CAUCA","Caloto",3
2017,"-76.426680404799995","8.8500062659599994","ANTIOQUIA","Arboletes",4
2017,"-76.461613714199999","3.1749227125399999","CAUCA","Villa rica",2
2017,"-76.484223372100004","3.9352239476399999","VALLE DEL CAUCA","Darien",1
2017,"-76.497611671200005","3.54053354875","VALLE DEL CAUCA","Yumbo",1
2017,"-76.538809550799996","3.2641863413199999","VALLE DEL CAUCA","Jamundi",3
2017,"-76.568166463200001","3.6471892934399999","VALLE DEL CAUCA","La cumbre",1
2017,"-76.614170967600003","2.2532172030900002","CAUCA","Sotara",1
2017,"-76.689174762299999","3.65739350075","VALLE DEL CAUCA","Dagua",4
2017,"-76.695829782999994","2.9548816876599999","CAUCA","Suarez",1
2017,"-76.787621253500006","8.4260252809900003","ANTIOQUIA","Necocli",1
2017,"-76.892502216599993","6.5663886203099997","CHOCO","Bojaya",1
2017,"-760133228121","584651700067","ANTIOQUIA","Ciudad bolivar",3
2017,"-760362142089","452444084112","VALLE DEL CAUCA","La victoria",6
2017,"-760404004061","185414505113","HUILA","Pitalito",20
